actor,date,director,id,language,rate,rating_num,region,runtime,title,type,year,is_cn,is_hk,is_tw,is_drama,is_comedy,is_action,is_romance,is_scifi,is_cartoon,is_mystery,is_thriller,is_horror,is_crime,is_homosexua,is_music,is_musical,is_biographical,is_historical,is_war,is_western,is_fantasy,is_adventure,is_disaster,is_sowordsmen,is_erotic,is_best,is_worst
"谢欣颖, 恬妞, 黄采仪, 陈以文, 傅显捷, 汪师超, 杜以谦",2018-09-14(台湾),张训玮,27093195,汉语普通话,,,台湾,104.0,蓝色项圈 藍色項圈,"剧情, 惊悚",2018,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"张美瑶, 杨梦华, 田鹏",1969-05-15(台湾),李行,4262221,汉语普通话,,,台湾,,情人的眼泪 情人的眼淚,"剧情, 爱情",1969,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"洪流, 丹阳, 金连仕, 张伊玉",1978,姚凤磐,10545989,汉语普通话,,,台湾,90.0,三更半夜鬼闹房,恐怖,1985,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"姚爱宁, 欧阳伦, 宋柏纬, 林辰唏",2018-09-14(台湾),游智炜,27073366,汉语普通话,,,台湾,,摇滚乐杀人事件 搖滾樂殺人事件,音乐,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"方文琳, 徐韬, 唐川, 苏炳宪",2018-03-24(台湾),李鼎,30181423,客家話,,,台湾,,大崎下,剧情,2018,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"李康生, 波多野结衣, 纪培慧, 拓也哥, 苏达, 周孝安, 谢炘昊, 陈文翔",2015-04-24(台湾),潘志远,25917896,"日语 ,  闽南语 Hokkien",4.0,2709.0,台湾,86.0,沙西米,情色,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"林正英, 吴家丽, 黄子扬, 肖玉龙, 高振鹏",1991-01-01,毛强邦,5337957,汉语普通话,4.4,154.0,台湾,91.0,追魂伞 追魂傘,剧情,1993,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"桂纶镁, 陆弈静","2016-10-21(高雄电影节), 2016-10-28(台湾)",郭承衢,26702246,汉语普通话,4.6,408.0,台湾,94.0,德布西森林,剧情,2016,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"南庆姬, 龙世家, 严璋, 李海兴, 马学文",1990,張建佶,26415249,汉语普通话,,,台湾,,僵尸训练营 殭屍訓練營,"剧情, 恐怖",1990,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"龙世家, 翟玉娘, 陈志龙, 甘健佑, 文静平, 龙冠武, 朱孔贺, 彭利章, 蔡嘉航, 汪强",1989,王知正,26363112,汉语普通话,4.4,53.0,台湾,92.0,小侠龙卷风 小俠龍捲风,"恐怖, 奇幻, 古装",1989,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"林青霞, 叶倩文, 孙越, 尔冬升",1985,朱延平,3609105,粤语,5.9,172.0,台湾,75.0,七只狐狸,剧情,1985,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"郭书瑶, 李李仁, 杨贵媚, 李辰翔",2017-01-06(台湾),叶天伦,26598081,汉语普通话,4.7,128.0,台湾,115.0,西城童话 西城童話,爱情,2015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"狄龙, 仓田保昭, 江生, 郭追, 鹿峰",1982-03-05,"郭追, 江生, 鹿峰",3006076,汉语普通话,6.2,67.0,台湾,92.0,忍术 術士神傳,"剧情, 动作",1981,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"罗锐, 龙冠武, 龙世家, 阎璋, 钟铃, 张纪平, 程天赐, 初本科, 马场, 陈山",1984,吴国仁,3272320,汉语普通话,,,台湾,88.0,忍者大决斗 忍者大決鬥,"动作, 奇幻",1984,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"舒淇, 柯俊雄, 李莉莉, 王中皇, 金水祥, 徐冰莹, 林挺生",1995,文安雄,1972327,粤语,3.8,570.0,台湾,90.0,灵与欲 靈與欲,剧情,1995,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"杨祐宁, 黄鸿升, 张钧甯, 黄泰安",2004-12-10,徐辅军,1877016,汉语普通话,7.3,5109.0,台湾,99.0,梦游夏威夷 夢遊夏威夷,喜剧,2004,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"范植伟, 李康宜, 蔡明修",1999-11-27,张作骥,1301098,"汉语普通话 ,  闽南语",8.1,2096.0,台湾,106.0,黑暗之光,剧情,1999,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"賴雅妍, 黃柏青, 陳信宏",2006-04-07,李启源,1877568,汉语普通话,6.0,661.0,台湾,,巧克力重击,"剧情, 运动",2006,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"钟瑶, 卢婕",2017-07-09(台湾),周美玲,27015087,汉语普通话,6.0,589.0,台湾,95.0,替身,"剧情, 爱情, 同性",2017,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"艾敬, 张世, 陆元琪, 吴佩瑜, 杨洁玫, 王渝文",1991-09-12,叶鸿伟,1298094,汉语普通话,7.8,210.0,台湾,128.0,五个女子与一根绳子 五個女子與一根繩子,剧情,1991,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"郭书瑶, 庄凯勋, 杨千霈, 于美人, 陈幼芳",2013-02-08(台湾),张柏瑞,11599168,汉语普通话,7.1,3185.0,台湾,125.0,志气 志氣,"剧情, 运动",2013,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"洪一峰, 洪荣宏, 洪敬尧, 洪荣良",2011-10-13(台湾),洪荣良,6528885,汉语普通话,7.8,306.0,台湾,,阿爸,"传记, 历史",2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"郎雄, 归亚蕾, 赵文瑄, 刘若英, 陈小春, 杜德伟, 杨贵媚, 刘德凯",1996-07-04,张艾嘉,1401267,汉语普通话,7.8,722.0,台湾,120.0,今天不回家,"剧情, 喜剧",1996,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"李志希, 徐贵樱, 张世, 李明依, 曾哲贞, 邓安宁",1989-09-09,余为彦,2284267,"普通话 ,  国语",7.9,55.0,"台湾, 美国",97.0,童党万岁 童黨萬歲,剧情,1989,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"颜正国, 左孝虎, 陈崇荣, 陈慧楼, 谭艾珍",1986-03-28(台湾),"张美君, 朱延平",1307648,汉语普通话,7.8,1675.0,台湾,110.0,好小子,喜剧,1986,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"郭子乾, 季芹, 邱于辰",2011,林宏杰,5975338,"汉语普通话 ,  台语",7.9,59.0,台湾,,六局下半,剧情,2010,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黄文择口白,1997,黄文择,1939368,闽南语,8.5,57.0,台湾,,霹雳烽火录,"武侠, 古装, 戏曲",1997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"陈松勇, 林小楼","1987-01-29(台灣), 1987-03-17(香港)","陈俊良, 赵中兴",2079561,汉语普通话,6.0,429.0,台湾,95.0,新桃太郎,动作,1987,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"賴雅妍, 李沛旭, 駱炫銘, 陸明君, 馬國賢, 馬之秦",2014-02-23(台湾),許立達,26314643,汉语普通话,7.9,121.0,台湾,,家事提案,"剧情, 家庭",2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"伊能静, 张世, 庹宗华, 顾宝明, 岳虹",1997-09-09,何平,1298203,"汉语普通话 ,  Min Nan",7.9,99.0,台湾,121.0,国道封闭 國道封閉,"剧情, 喜剧, 爱情",1997,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"林宗仁, 林彦禛, 陆明君, 蓝均天, 丁也恬, 谢宇威",2011-03-20,刘政宏,6129705,汉语普通话,8.0,33.0,台湾,,想念,剧情,2011,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"甄珍, 岳阳, 张美瑶, 李丽华, 杨群",1970-10-09(台湾),"白景瑞, 李翰祥, 胡金铨, 李行",1300195,汉语普通话,7.9,639.0,台湾,144.0,喜怒哀乐 喜怒哀樂,"动作, 爱情, 奇幻, 武侠, 古装",1970,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"孙越, 张纯芳, 陈震雷",1984,李佑宁,1401754,"汉语普通话 ,  闽南语",7.9,338.0,台湾,113.0,老莫的第二个春天,"剧情, 喜剧",1984,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黄文择口白,2000,黄文择,1939374,闽南语,7.9,50.0,台湾,,霹雳英雄榜之江湖血路,"剧情, 爱情",2000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"张国柱, 王钏如, 马之秦, 刘引商, 黄膺勋, 谷音, 劉靜敏, 吳年玉",1980,赖成英,5153274,汉语普通话,7.9,64.0,台湾,90.0,女儿心 女兒心,爱情,1980,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"冯光远, 于美人, 李明依, 郎祖筠",1998(台湾),"李巨源, 冯光远",1459585,中文,8.0,256.0,"中国, 台湾",106.0,为人民服务 為人民服務,剧情,1998,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"孙越, 江霞, 王莱, 庹宗华, 林秀玲, 杨洁玫",1988,虞戡平,1757562,汉语普通话,8.1,53.0,中国台湾,91.0,海峡两岸 海峽兩岸,剧情,1988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"金塗, 黃仲裕, 孫榮志, 陈松勇, 安安, 李宜娟",1989,陈良俊,3062995,汉语普通话,8.0,94.0,台湾,,立体奇兵 立體奇兵,"剧情, 儿童",1989,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"田明, 蕭瑤, 李佳穎",2009-06-25(台湾),賴俊羽,3558834,"普通话, 国语",8.0,81.0,台湾,,遗落的玻璃珠 遺落的玻璃珠,"剧情, 奇幻",2009,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"柯一正, 陈秋燕, 李淑桢, 赖德南, 苏慧伦, 庹宗华, 张世, 苏明明",1983,万仁,1308633,汉语普通话,8.0,369.0,台湾,110.0,油麻菜籽,剧情,1983,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"胡因梦, 丁乃竺, 徐明, 葛小宝, 文帅, 陶德辰, 張富美, 左鸣翔",1986,柯一正,1874094,中文,8.0,735.0,台湾,104.0,我们都是这样长大的 我們都是這様長大的,剧情,1986,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"魏筱惠, 喜翔, 齊秦",1995-03-23,徐小明,1401266,汉语普通话,8.1,126.0,台湾,120.0,去年冬天,剧情,1995,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"黄耀农, 萧淑慎, 曾静, 赵美龄, 蔡振南",2000-06-24(台湾),张志勇,1305758,汉语普通话,8.1,77.0,台湾,107.0,沙河悲歌,剧情,2000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"黃坤玄, 陳松勇, 李淑楨, 徐乐眉, 金国钊, 陆元琪, 李黛玲, 林义雄, 素珠, 陈淑芳 Shu-fang Chen",1990,楊立國,2342681,"普通话, 国语",8.0,72.0,台湾,,我的儿子是天才 我的兒子是天才,"剧情, 家庭",1990,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
刘以鬯,2015-12-18(台湾),黄劲辉,26691500,汉语普通话,7.8,211.0,台湾,105.0,他们在岛屿写作：1918 他們在島嶼寫作：1918,"剧情, 传记",2015,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
黄文择口白,2007-04-08,黄文择,1920821,闽南语,8.2,270.0,台湾,,霹雳皇朝之龙城圣影,武侠,2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"赵自强, 蒋薇华, 张令娴",2002-04-07(台湾),鸿鸿,1401605,汉语普通话,8.2,306.0,台湾,,人间喜剧 人間喜劇,喜剧,2001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"钟汉良, 坣娜",1998,杨布新,3532293,汉语普通话,8.2,425.0,台湾,60.0,别恋 別戀,"爱情, 音乐",1998,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"尹昭德 , 陈文敏, 那维勋, 李立群, 李桐春, 管运龙, 罗曼菲, 戴立忍",1994-09-14,赖声川,1401253,汉语普通话,8.4,138.0,台湾,120.0,飞侠阿达 飛俠阿達,剧情,1994,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黄文择口白,1959-01-24,黄文择,1939376,闽南语,8.8,65.0,台湾,,霹雳英雄榜之风起云涌二,武侠,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"李宗盛, 张艾嘉, 吴念真, 杨丽音, 管管, 文英",1985,陈坤厚,1302732,汉语普通话,7.9,934.0,台湾,100.0,最想念的季节,"剧情, 喜剧, 爱情",1985,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"颜正国, 左孝虎, 陈崇荣, 陈慧楼, 狄威, 谭艾珍, 魏平澳, 李文泰, 金龙",1989-08-02,陈志华,1896534,汉语普通话,7.8,975.0,台湾,,好小子2：大战巨无霸 好小子2：大戰巨無霸,动作,1986,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"万芳, 李冠毅, 丘芹铨, 范筱梵, 李烈",2008-04-13(台湾),杨雅喆,3272908,"普通话, 国语",8.4,66.0,台湾,79.0,不爱练习曲,剧情,2008,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黄文择口白,1966-02-05,黄文择,1937940,闽南语,8.4,71.0,台湾,,霹雳天阙,武侠,1990,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"郝劭文, 吴宗宪, 翁虹",1997-05-03(台湾),朱延平,4930402,汉语普通话,7.3,483.0,台湾,90.0,超级三等兵,喜剧,1997,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"林青霞, 马永霖, 李湘, 王瀚, 归亚蕾, 邵佩玲, 唐威, 午马, 魏苏, 李芝麟, 李伟",1978-08-12,白景瑞,5177289,汉语普通话,7.3,206.0,台湾,,沙滩上的月亮 沙灘上的月亮,爱情,1978,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"樊国雄, 刘小瑛, 苗天, 王晓, 吴剑虹, 杨宪棠, 陶耀华",1980-07-26,王菊金,4922418,汉语普通话,7.7,309.0,台湾,92.0,地狱天堂 地獄天堂,"爱情, 悬疑, 奇幻, 古装",1980,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"苏慧伦, 林佑威, 张永智",2004-10-15,尹祺,1826652,汉语普通话,7.3,299.0,台湾,,心恋,爱情,2004,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"王祖贤, 齐秦, 陈松勇, 尤美芬",1987,蔡扬名,3224840,"汉语普通话 ,  闽南语",7.6,277.0,台湾,,芳草碧连天 芳草碧連天,"剧情, 爱情",1987,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"施易男, 林家宇, 杨贵媚",2005-06-18,林正盛,1963953,汉语普通话,7.6,221.0,台湾,115.0,月光下，我记得 月光下，我記得,剧情,2005,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vicky Chiang, Chun-chieh Lee, Chen-liang Tsai",2003-06-21,鸿鸿,1401606,汉语普通话,7.5,36.0,台湾,,空中花园 空中花園,喜剧,2002,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"大岛由加利, 蓝心湄",1986,朱延平,1890529,汉语普通话,7.3,308.0,台湾,92.0,顽皮家族 頑皮家族,"喜剧, 动作",1986,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"信, 黄姵嘉",2013-01-10,魏德圣&连奕琦,20515029,"英语 ,  汉语普通话 ,  闽南语",7.5,81.0,台湾,17.0,18岁的勇气 18歲的勇氣,剧情,2013,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"李康宜, 王传一, 温贞菱, 王道南",2014-05-09,陈钰杰,26280698,汉语普通话,7.6,70.0,台湾,,晓之春,"剧情, 家庭",2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"萧淑慎, 龙邵华, 林强, 戴立忍, 钮承泽, 陈明章",1999-09-09(加拿大),林正盛,1306433,汉语普通话,7.4,244.0,台湾,93.0,天马茶房 天馬茶房,"剧情, 爱情, 历史, 战争",1999,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"向云鹏, 李慕尘, 林南施",1981-07-25(台湾),林清介,5265162,"普通话, 国语",7.5,91.0,台湾,,同班同学 同班同學,"剧情, 喜剧",1981,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"蔡振南, 林美秀, 陈纯甄, 太保, 丁宁, 陈慕义",2003,尹祺,1457410,"汉语普通话 ,  台语",7.4,623.0,台湾,113.0,黑狗来了,喜剧,2004,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"王杰, 庹宗华, 马萃如, 金玉岚, 张雨生",1989-04-01,朱延平,1298535,汉语普通话,7.4,685.0,台湾,80.0,7匹狼 七匹狼,喜剧,1989,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"舒淇, 萧淑慎, 金燕玲, 戴立忍",2000-05-14,章蕙兰,1304494,汉语普通话,7.4,773.0,台湾,96.0,小百无禁忌,"剧情, 爱情, 动画, 惊悚, 犯罪",2000,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"温升豪, 杨谨华, 许安安, 李兴文, 张书豪",2008-11-07,洪智育,3318434,"客家话 ,  闽南语 ,  汉语普通话 ,  日语",7.4,1209.0,台湾,110.0,一八九五,历史,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"温升豪, 刘乐妍, 白歆惠, 庄凯勋, 海伦清桃, 朱蕾安",2012-09-28(台湾),蔡银娟,10733375,汉语普通话,7.4,520.0,台湾,107.0,候鸟来的季节 候鳥來的季節,剧情,2012,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"岳翎, 焦恩俊, 秦汉, 沈孟生, 杨宝玮",1996,沈怡,3016623,汉语普通话,7.4,306.0,台湾,,花落花开 花開花落,爱情,1996,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"郑宜农, 蔡振南, 房思瑜, 黄健玮, Doris Yeh",2010-03-12(台湾),郑文堂,4063408,闽南语 Min Nan,7.5,1055.0,台湾,111.0,眼泪 眼淚,剧情,2009,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"周幼婷, 赵正平, 吉曼",2012-05-11(台湾),傅天余,10606028,汉语普通话,7.5,40.0,台湾,89.0,黛比的幸福生活,剧情,2012,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"钮承泽, 苏慧伦, 李静美",2001,钮承泽,5382857,"汉语普通话 ,  闽南语",7.5,280.0,台湾,90.0,晓光,"剧情, 爱情",2000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"赵逸岚, 房思瑜, 白芝颖, 陆弈静, 徐丽雯, 王学仁",2008-08-15,周美玲,2375763,"汉语普通话 ,  台语",7.5,11360.0,台湾,96.0,漂浪青春,"剧情, 同性",2008,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"万梓良, 恬妞, 陈震雷, 蔡岳勋",1988-06-25,蔡扬名,3074682,汉语普通话,7.5,358.0,台湾,97.0,大哥大 大頭仔,剧情,1988,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"光良, 陈升, 刘虹桦, 戴立忍, 大支, 芝田爱子",2002-04-12,"苏照彬, 李丰博",1308533,"英语 ,  汉语普通话",7.5,3226.0,台湾,92.0,爱情灵药 愛情靈藥,"喜剧, 悬疑, 冒险",2002,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"钟镇涛, 林凤娇, 李烈, 葛香亭, 欧弟, 陈敬, 江明, 傅碧辉, 李允中",1980-05-03,李行,1306889,汉语普通话,7.6,943.0,台湾,94.0,小城故事,"剧情, 爱情",1979,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"范植伟, 李康宜, 萧淑慎, 黄连煜, 李康生",2000-12-30,陈长纶,1426881,汉语普通话,7.6,1006.0,台湾,84.0,晴天娃娃,"剧情, 爱情",2000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"王羽, 陈佩玲, 葛香亭, 王莱, 李影, 韩江, 古军, 孙越",1971-09-19,"潘垒, 王羽",1303501,汉语普通话,7.6,43.0,台湾,99.0,剑 劍,"爱情, 武侠, 古装",1971,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"林宗仁, 林美照, 黄腾浩, 傅小芸",2010-05-16,郭春晖,4833583,汉语普通话,7.7,38.0,台湾,,记得我们爱过 記得我們愛過,剧情,2010,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"李立群, 顾宝明, 屈中恒, 黄坤玄, 萧红梅, 况明洁, 张琼姿, 陈震雷, 李兴文, 黄雅珉",1987-02,楊立國,3145126,"普通话, 国语",7.7,137.0,台湾,97.0,黑皮与白牙 黑皮與白牙,剧情,1987,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"吕雪凤, 傅孟柏",2012-05-13(台灣),曾英庭,10748065,汉语普通话,7.7,68.0,台湾,,煙火,剧情,2012,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"潘哲蒲, 林珊如, 辛树芬",1987-05-30,廖庆松,2377170,"汉语普通话 ,  普通话, 国语",7.7,31.0,台湾,101.0,期待你长大 期待你長大,剧情,1987,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"陆小芬, 齐秦, 陈思萍, 勾峰, 陈松勇","1986-07-23(台湾), 1986-09-26(香港)",蔡扬名,3227264,"普通话, 国语 ,  闽南语",7.7,38.0,台湾,104.0,望海的母亲 望海的母親,剧情,1986,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"溫昇豪, 柯瑋莉",2005,程孝泽,4047009,汉语普通话,7.4,34.0,台湾,,數字拼圖,"剧情, 悬疑",2005,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Linda, 柯淑勤, 丁強",2006,張佳賢,2148311,國語,7.4,85.0,中国台湾,,喂!水開了沒?,剧情,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"李志奇, 苏明明, 阿西, 林秀玲, 管运龙, 夏靖庭 ",1986-09-04,万仁,2118391,汉语普通话,7.4,85.0,台湾,,超级市民 超級市民,剧情,1985,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"林心如, 高英轩, 黄怀晨, 戴君竹",2014-05-31,林冠慧,25857841,汉语普通话,7.4,108.0,台湾,,我的妈妈,"剧情, 黑色电影",2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"郑有杰, 何以奇, 楊烈, 高美女, 吴朋奉",2011,劉振南,6521876,汉语普通话,7.4,28.0,台湾,,我的拼湊家庭,剧情,2011,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"林美秀, 纪亚文, 陳慕義, 黄瀞怡, 韋杰",2012-05-11,黃朝亮,10545972,台语,7.4,168.0,台湾,100.0,白天的星星,剧情,2012,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"秦汉, 林凤娇, 傅碧辉, 李烈, 江明",1980-08-16,李行,1480381,汉语普通话,7.7,604.0,台湾,111.0,原乡人 原鄉人,剧情,1980,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
